solution_path	solution_length	puzzle_id	final_orientation	author_name	submitted_at	submission_id	run_id	solver_commit	record_path
f1.f0.-d1.f0.d1.-f1.-d1.-f0.d1.-f0	10	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.026Z	019fb83a-bf9c-711c-9385-be3fbb6fc047	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-bf9c-711c-9385-be3fbb6fc047.json
'-r0.-f1.-r1.f2.r1.f1.r2.r0.-d2.-r2	10	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.042Z	019fb83a-c01a-7967-9e17-81cdd94b0e6c	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-c01a-7967-9e17-81cdd94b0e6c.json
'-d1.-f0.d1.f1.-d1.f0.d1.-f1.f0.-f0	10	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.058Z	019fb83a-c01b-7bc5-889f-34fee6258a20	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-c01b-7bc5-889f-34fee6258a20.json
r2.-d2.-r1.d1.r1.d2.-r1.-d1.r1.-r2	10	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.074Z	019fb83a-c2bc-73bd-ac86-8dfc00bdcbe5	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-c2bc-73bd-ac86-8dfc00bdcbe5.json
r1.-d1.-r1.d2.r1.d1.-r1.-f0.-f0.f0.f0.-d2	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.089Z	019fb83a-c2cb-79d5-a4bd-e80cf4a62949	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-c2cb-79d5-a4bd-e80cf4a62949.json
'-r1.-f1.r1.f1.-r2.-f1.r2.r0.d0.d1.-d0.-r0	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.120Z	019fb83a-c2cd-7416-98d4-5350b371a898	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-c2cd-7416-98d4-5350b371a898.json
f2.r1.-d1.-r1.d2.r1.d1.-r1.-d2.-f0.f0.-f2	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.104Z	019fb83a-c2cd-7fb0-9068-e07f4e9f283b	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-c2cd-7fb0-9068-e07f4e9f283b.json
'-d0.f1.-d1.f0.d1.-f1.-d1.-f0.d1.d2.d0.-d2	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.135Z	019fb83a-c2ee-7ad0-a7d3-445b32698c34	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-c2ee-7ad0-a7d3-445b32698c34.json
f2.-f1.-r1.f2.r1.f1.-r1.-f2.r0.-r0.r1.-f2	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.151Z	019fb83a-c2fc-78f9-b3e2-4d2dbb5b85b4	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-c2fc-78f9-b3e2-4d2dbb5b85b4.json
r0.-d1.-f0.d1.f1.-d1.-f1.-f2.-r1.f2.f0.-r0	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.166Z	019fb83a-c3e1-7d09-a2df-5a50b78f5a14	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-c3e1-7d09-a2df-5a50b78f5a14.json
'-d2.r1.-d1.-r1.d2.r1.d0.d1.-f0.f0.-d0.-r1	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.182Z	019fb83a-c3e8-7019-b255-f4ee74267ad4	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-c3e8-7019-b255-f4ee74267ad4.json
'-r1.-f2.r1.-f1.-r1.f2.r1.d1.f2.-f2.-d1.f1	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.197Z	019fb83a-c66a-7b8f-8ee8-fc1a63d44ca4	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-c66a-7b8f-8ee8-fc1a63d44ca4.json
r2.-d2.r1.-d1.-r1.d2.-r0.-r2.-r0.r0.f1.r0	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.214Z	019fb83a-c6af-7b93-8ddb-50c36bb243b2	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-c6af-7b93-8ddb-50c36bb243b2.json
r2.-r0.-d1.r1.d1.-r2.-d1.r2.r0.-f1.-r2.-r1	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.230Z	019fb83a-c6de-72b5-b64a-67a8dde14bd5	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-c6de-72b5-b64a-67a8dde14bd5.json
'-d1.r1.-f1.-r1.-d2.r1.f1.-r1.d1.-f1.d2.f1	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.246Z	019fb83a-c6de-732d-8fb8-f9576a055d28	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-c6de-732d-8fb8-f9576a055d28.json
'-r0.f1.-d1.f0.d1.-f1.-d1.-f0.-d0.d1.d0.r0	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.262Z	019fb83a-c726-7a3d-80a8-5d19a1da8ff9	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-c726-7a3d-80a8-5d19a1da8ff9.json
f1.d1.-f2.-d1.-f1.d1.-r1.-d2.d2.r1.f2.-d1	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.277Z	019fb83a-c749-71f6-89da-09f1b401ef14	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-c749-71f6-89da-09f1b401ef14.json
d0.f1.-d1.f0.d1.-f1.-d1.-f0.d0.d1.d0.d0	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.293Z	019fb83a-c7f1-706c-a2f7-c14f7895a45a	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-c7f1-706c-a2f7-c14f7895a45a.json
d2.f1.d1.-f2.-d1.-f1.d1.f2.r1.-r1.-d2.-d1	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.308Z	019fb83a-c9fe-74ed-a334-90f81f656d4e	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-c9fe-74ed-a334-90f81f656d4e.json
'-d0.f1.-d1.f0.d1.-f1.-d1.-f0.d1.r2.-r2.d0	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.323Z	019fb83a-ca0e-7479-9000-0af32979074c	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-ca0e-7479-9000-0af32979074c.json
'-d2.-r1.-d2.-d0.-f1.d2.f1.f0.-f0.d2.d0.r1	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.338Z	019fb83a-ca60-7218-a48c-05d5da410e52	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-ca60-7218-a48c-05d5da410e52.json
'-d2.-r1.d1.r1.d2.f2.-f2.f2.-f2.-r1.-d1.r1	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.354Z	019fb83a-ca75-751b-b2a9-077a4d789c39	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-ca75-751b-b2a9-077a4d789c39.json
d0.-r1.-f2.r1.-f1.-r1.f2.r1.f1.-f2.f2.-d0	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.369Z	019fb83a-ca7f-7afa-b534-b9570a4fa86d	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-ca7f-7afa-b534-b9570a4fa86d.json
'-f0.-r1.d1.r1.d2.-r1.-d1.r1.-d2.-r0.r0.f0	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.384Z	019fb83a-caaf-76ef-aeb4-17f504d758b5	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-caaf-76ef-aeb4-17f504d758b5.json
'-d1.-f0.d1.f1.-d1.f0.d1.-f1.-r2.r2.d0.-d0	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.400Z	019fb83a-caf0-7797-b413-23ede633524a	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-caf0-7797-b413-23ede633524a.json
'-d1.-f0.d1.f1.-d1.f0.d1.-f1.-r2.r2.-f0.f0	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.414Z	019fb83a-cd51-7d83-90bf-6eea887a6c73	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-cd51-7d83-90bf-6eea887a6c73.json
f0.-d1.-f0.d1.f1.-d1.-f1.-f2.r2.-r1.-r2.f2	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.428Z	019fb83a-cd8b-7918-b9cc-c3a8ca04dfc4	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-cd8b-7918-b9cc-c3a8ca04dfc4.json
'-d2.f0.-r1.d1.r1.d2.-r1.-d1.r1.-d2.-f0.d2	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.442Z	019fb83a-cdb1-7576-9bce-1c48788640a7	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-cdb1-7576-9bce-1c48788640a7.json
'-d1.-f0.d1.f1.-d1.f0.d1.-f1.-r2.r2.-f2.f2	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.456Z	019fb83a-ce1a-70d3-8dab-76e1a0ce1a50	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-ce1a-70d3-8dab-76e1a0ce1a50.json
'-d1.-f0.d1.f1.-d1.f0.d1.-f1.-r2.r2.-d2.d2	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.471Z	019fb83a-ce1a-7c96-a471-f91a360836f8	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-ce1a-7c96-a471-f91a360836f8.json
r2.-d1.r1.d1.-r2.-d1.d2.-f0.f0.-d2.-r1.d1	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.486Z	019fb83a-ce24-7a84-bba7-58a47e230ded	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-ce24-7a84-bba7-58a47e230ded.json
r0.-d2.-r0.-r2.-f1.-r1.f2.r1.f2.-f2.f1.r2	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.501Z	019fb83a-ce53-76fe-85f1-006b2ee2c01d	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-ce53-76fe-85f1-006b2ee2c01d.json
d1.f2.-d1.f1.d1.-f2.-d1.d2.f0.-f0.-d2.-f1	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.515Z	019fb83a-cf2b-7cef-8abc-4d5061bed8a5	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-cf2b-7cef-8abc-4d5061bed8a5.json
'-d1.-f0.d1.f1.-d1.f0.d1.-f1.-r2.r2.-d1.d1	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.530Z	019fb83a-d0b2-7b19-89a9-be261e565ae8	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d0b2-7b19-89a9-be261e565ae8.json
'-d1.-f0.d1.f1.-d1.f0.d1.-f1.-r2.r2.-r2.r2	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.544Z	019fb83a-d11a-7bd1-8824-800748caa63f	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d11a-7bd1-8824-800748caa63f.json
'-d1.-f0.d1.f1.-d1.f0.d1.-f1.-r2.r2.f1.-f1	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.558Z	019fb83a-d12b-7bf0-82f1-90ddb89239f8	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d12b-7bf0-82f1-90ddb89239f8.json
'-f0.-d1.-f0.d1.f1.-d1.-f1.-f2.-r1.-f0.f2.-f0	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.573Z	019fb83a-d195-7cd9-8b32-af17d2864e30	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d195-7cd9-8b32-af17d2864e30.json
r2.f0.-d1.-f0.d1.-f0.-f2.r1.f0.-r1.f2.-r2	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.588Z	019fb83a-d1d1-7e06-bc8d-5f26d9cf2146	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d1d1-7e06-bc8d-5f26d9cf2146.json
'-d1.-f0.d1.f1.-d1.f0.d1.-f1.-r2.r2.f0.-f0	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.602Z	019fb83a-d250-748d-a296-b0e1266d9e14	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d250-748d-a296-b0e1266d9e14.json
r2.-d2.-r1.d1.r1.d2.-r1.-d1.f1.-f1.r1.-r2	12	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.617Z	019fb83a-d2c1-7203-84a6-4d885152e027	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d2c1-7203-84a6-4d885152e027.json
r1.-d1.-r1.d2.r1.d1.-r1.-f0.-f0.f0.-f0.f0.f0.-d2	14	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.633Z	019fb83a-d2f6-70c1-83e0-09a44a8b82b2	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d2f6-70c1-83e0-09a44a8b82b2.json
f2.r1.-d1.-r1.d2.r1.d1.-r1.-r2.-r0.r0.r2.-d2.-f2	14	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.649Z	019fb83a-d430-7397-8988-91948f8dbe99	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d430-7397-8988-91948f8dbe99.json
'-r1.-f1.r1.f1.-r2.-f1.r2.r0.d0.d1.r1.-r1.-d0.-r0	14	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.664Z	019fb83a-d4bc-702b-b75b-80efd2fae834	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d4bc-702b-b75b-80efd2fae834.json
r1.-d1.-r1.d2.r1.d1.-r1.d2.-f2.-r1.r1.f2.-d2.-d2	14	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.680Z	019fb83a-d4fb-7816-b0f2-14ee335b2dbb	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d4fb-7816-b0f2-14ee335b2dbb.json
f2.r2.-d1.r1.d1.-r2.-d1.r0.-r1.f2.-f2.-r0.d1.-f2	14	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.696Z	019fb83a-d5c9-736a-83b5-f116c52f91e9	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d5c9-736a-83b5-f116c52f91e9.json
'-r2.-d2.r0.r2.-f1.r1.f1.f2.d1.f0.f0.-f2.f0.-r0	14	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.712Z	019fb83a-d648-7400-b8fa-80f5af03c58f	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d648-7400-b8fa-80f5af03c58f.json
'-d2.r1.-d1.-r1.d2.r1.d0.d1.-f0.f0.-f0.f0.-d0.-r1	14	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.728Z	019fb83a-d659-7b5c-a841-f37176c3196d	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d659-7b5c-a841-f37176c3196d.json
'-r1.-f2.r1.-f1.-r1.f2.r1.d1.f2.r2.-r2.-f2.-d1.f1	14	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.744Z	019fb83a-d692-770b-82f8-299dab37f64c	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d692-770b-82f8-299dab37f64c.json
r2.-d2.r1.-d1.-r1.d2.-r0.-r2.-r0.r0.-r0.r0.f1.r0	14	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.760Z	019fb83a-d6aa-7177-bfd8-b60914e1442c	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d6aa-7177-bfd8-b60914e1442c.json
r2.-r0.-d1.r1.d1.-r2.-d1.r2.r0.-f1.-f1.f1.-r2.-r1	14	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.776Z	019fb83a-d7cf-75b6-9a1b-eb1bd8f6a177	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d7cf-75b6-9a1b-eb1bd8f6a177.json
'-d1.r1.-f1.-r1.-d2.r1.f1.-r1.f2.-f2.d1.-f1.d2.f1	14	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.791Z	019fb83a-d839-72eb-8d9e-512564cfab04	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d839-72eb-8d9e-512564cfab04.json
r2.-d2.r1.-d1.-r1.d2.-r0.-r2.f0.f1.-r1.r1.-f0.r0	14	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.805Z	019fb83a-d88c-7b3d-992a-d07b1b23eb79	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d88c-7b3d-992a-d07b1b23eb79.json
f1.d1.-f2.-d1.-f1.d1.-r1.-d2.d2.-d2.d2.r1.f2.-d1	14	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.819Z	019fb83a-d973-7a08-b214-2be79cd2a394	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d973-7a08-b214-2be79cd2a394.json
d0.f1.-d1.f0.d1.-f1.-d1.-f0.d0.d1.-d1.d1.d0.d0	14	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.834Z	019fb83a-d9db-7611-9392-023a9f90cba9	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-d9db-7611-9392-023a9f90cba9.json
d2.f1.d1.-f2.-d1.-f1.d1.f2.r1.-r0.r0.-r1.-d2.-d1	14	1	original	public-example-cayleypy-2xt4-ihes-example-collect	2026-07-31T12:51:15.850Z	019fb83a-da2e-7f3c-b293-13b129bbfc8a	run-39acc073c64048f6ab0ee42991a7f3ec	a1db0e6d9bb5458c8a842b37dfa99572d3025667	results/v1/cayleypy-ihes-cube/cayleypy-72-18-8d89ca84c2a630e5/1/2026-07-31/019fb83a-da2e-7f3c-b293-13b129bbfc8a.json
