path	size	kind_guess	header	sample
ihes_cube_model/logs/solve_bucket_len23_31634_13_1.tsv	445	bucket_table	"puzzle_id	variant	known_length	found_length	delta	solution_path	known_path"	"61	original	23	23	0	f1.r2.-d2.-r1.-d2.-r0.-f1.-r1.-d2.-d2.-f2.-r1.f1.-d1.-d1.d2.-r2.-d0.r1.-d2.f1.r2.d0	-d0.-f0.r1.f0.-d0.r1.-f2.-r0.f1.r2.d0.-d2.r0.d2.f1.-r0.-f2.d0.-r1.-d2.-d2.-r1.-f2"
ihes_cube_model/logs/solve_bucket_len23_31635_14_1.tsv	430	bucket_table	"puzzle_id	variant	known_length	found_length	delta	solution_path	known_path"	"63	original	23	23	0	-r2.-f2.-r0.-d0.-r2.-f0.d2.r1.f1.r2.f0.-r1.f2.r1.-d1.-r1.f2.-d1.f1.r1.-f2.-d0.r2	-d1.-r2.d1.-d0.f2.-d0.r1.-d0.-r2.-d2.f2.f0.d0.r0.f0.d2.f2.-d0.r2.-d0.r2.f1.-r1"
ihes_cube_model/logs/solve_bucket_len23_31636_15_1.tsv	428	bucket_table	"puzzle_id	variant	known_length	found_length	delta	solution_path	known_path"	"65	original	23	23	0	-f2.f1.-d1.f1.d0.f1.-r2.-d2.-d2.-r0.d0.f2.d0.-r1.f0.f1.-r2.-d2.r0.d2.-r0.f2.d0	-f0.d0.-r1.d0.-r0.r1.f2.d2.r1.r0.d2.-r0.r1.d2.d2.r1.-f2.-d2.r2.-d1.-d2.-f2.r1"
ihes_cube_model/logs/solve_bucket_len23_31637_16_1.tsv	439	bucket_table	"puzzle_id	variant	known_length	found_length	delta	solution_path	known_path"	"67	original	23	23	0	-d0.f2.r0.-f1.-d1.-r1.-f2.-r2.d1.r2.-d2.-r1.r2.f0.d0.f2.-d0.f0.-f1.-d0.f2.-r0.d0	-d1.-d0.-f0.-d0.d1.f2.f2.d1.f1.d2.f2.d0.-f0.d1.-d2.f2.d0.r2.-f1.-d1.f2.-d1.-f0"
ihes_cube_model/logs/solve_bucket_len23_31638_17_1.tsv	432	bucket_table	"puzzle_id	variant	known_length	found_length	delta	solution_path	known_path"	"69	original	23	23	0	-r1.-d0.-f2.d2.f2.-r1.-d2.f1.-f2.-r2.d2.-r0.-d0.-f2.-d0.f2.f0.-r1.f2.-d2.-d1.-r2.-f1	-d0.r2.f2.-r2.f0.r0.f0.-d1.-d0.f0.f0.f2.-d2.f2.-d0.r1.d1.r2.f2.-r2.f0.d1.f2"
ihes_cube_model/logs/solve_bucket_len23_31639_18_1.tsv	441	bucket_table	"puzzle_id	variant	known_length	found_length	delta	solution_path	known_path"	"71	original	23	23	0	f0.d0.-f2.-r0.d1.-f2.d0.-r2.-f0.d0.r2.d1.r2.-f1.-r1.d1.-r2.f1.-r1.d1.d0.f2.r1	-d1.r2.-d0.-r2.f0.d1.r0.d0.-f2.d1.-r0.-f1.d0.-f2.r0.-f1.d2.-r1.-d0.-f1.-d2.r0.-d0"
ihes_cube_model/logs/solve_bucket_len23_31640_19_1.tsv	440	bucket_table	"puzzle_id	variant	known_length	found_length	delta	solution_path	known_path"	"73	original	23	23	0	-f2.-d0.d2.-r1.-d1.-f2.d2.-f0.d1.-d0.-f2.-r2.-f0.-f0.d0.f1.r2.-r1.-f2.-r2.d0.r1.-f0	-d0.-d0.f0.-r0.-d1.f2.r0.-f2.-r1.f0.-d2.r1.f0.f0.-d1.-d1.r2.-r1.f0.-r0.-f2.r0.r2"
ihes_cube_model/logs/solve_bucket_len23_31641_20_1.tsv	445	bucket_table	"puzzle_id	variant	known_length	found_length	delta	solution_path	known_path"	"77	original	23	23	0	-d1.-r0.-d2.r2.-f2.r2.d2.r0.-f2.d1.f0.-r2.d2.-r1.-d2.r0.-f2.r1.r1.d2.r1.-d1.r2	-r0.d1.f0.-d0.r2.-d1.r1.d1.-d0.-f1.-r1.f0.-r1.-f0.d2.-r0.d0.-r0.-f2.-r2.-f0.-r2.f0"
ihes_cube_model/logs/solve_bucket_len23_31642_21_1.tsv	445	bucket_table	"puzzle_id	variant	known_length	found_length	delta	solution_path	known_path"	"79	original	23	23	0	-f2.r2.r2.-d1.r2.d2.f2.-d2.-f2.f1.-d1.-f2.-r2.f0.-d1.-d2.r0.f1.r0.f1.d2.f2.d0	-d0.-f0.-f1.-d0.-r2.d0.d2.f2.-r2.-d1.-r2.-d1.f2.-d0.d1.-f2.d2.-f2.-d2.-r2.-f1.d2.-d1"
ihes_cube_model/logs/solve_bucket_len23_31643_22_1.tsv	439	bucket_table	"puzzle_id	variant	known_length	found_length	delta	solution_path	known_path"	"83	original	23	23	0	-f2.-d2.r1.-d2.d1.-r0.-f0.-d2.f0.-f1.d0.r0.-d1.-r2.-d2.f2.r1.-r2.f2.f2.-f0.r1.-f2	-d2.-r1.-d0.f2.r1.-r0.-d1.r2.f0.-r2.d1.-f0.d0.-f0.-d2.r0.-d1.-r0.f0.d0.-f1.d1.r1"
ihes_cube_model/logs/solve_bucket_len23_31644_23_1.tsv	439	bucket_table	"puzzle_id	variant	known_length	found_length	delta	solution_path	known_path"	"85	original	23	23	0	d2.-f1.-d2.-r1.r2.-d2.f2.d2.-f0.-f0.f1.-d1.-r0.f1.-d1.d2.f0.r0.r0.-f1.d1.f0.-d1	-r0.-f2.-r0.d2.-f1.-r0.d2.r0.d1.r1.f1.r0.d0.-r2.-d2.-f0.d2.-f2.d1.r1.d0.-r1.-f2"
ihes_cube_model/logs/solve_bucket_len23_31645_24_1.tsv	440	bucket_table	"puzzle_id	variant	known_length	found_length	delta	solution_path	known_path"	"89	original	23	23	0	-d0.f0.-d2.-f2.d0.r1.d1.-r1.d1.f1.-r1.-f0.-d2.-d2.-f1.-d0.r0.r1.-f2.-r2.-d0.r0.r0	-d0.-r1.-r2.-d0.-r1.d2.f0.r2.-f2.d2.d2.-f2.-d0.-r1.f0.d1.r2.-f1.-r2.d2.f1.d0.-r2"
ihes_cube_model/logs/solve_bucket_len23_31646_25_1.tsv	443	bucket_table	"puzzle_id	variant	known_length	found_length	delta	solution_path	known_path"	"91	original	23	23	0	f2.r1.d0.-r0.d0.-d2.f2.-d0.-r2.f2.-d1.-f2.-d1.f1.-d0.d1.-f2.-r0.f2.r1.-f2.f1.f0	-d1.-f1.-d1.-f0.-d2.r2.d1.-f0.f1.-r1.-d1.-r2.-r2.-f2.-r0.f2.f2.-r2.f0.d1.r1.-d0.-d2"
ihes_cube_model/logs/solve_bucket_len23_31647_26_1.tsv	442	bucket_table	"puzzle_id	variant	known_length	found_length	delta	solution_path	known_path"	"93	original	23	23	0	-d0.-d0.-r2.f1.r2.d2.-f2.r2.d0.-r1.-r1.d1.-r2.-d2.-f0.r0.-f0.-r1.-d0.-r2.-f1.d0.f1	-d0.-f0.d0.f0.r0.d2.d0.-f0.-d2.-r1.-f0.-r1.d1.r2.-d0.r2.d0.f2.-r2.f2.-d2.-f0.-r0"
ihes_cube_model/logs/solve_bucket_len23_31648_27_1.tsv	450	bucket_table	"puzzle_id	variant	known_length	found_length	delta	solution_path	known_path"	"107	original	23	23	0	f2.d1.r0.-f1.f2.-r2.f2.-d0.f0.-d2.d1.f0.-d2.-r2.d1.-f0.-r0.f0.d2.d2.d0.-r1.-f2	-d0.-f0.r2.d0.-r0.-r0.-d0.-r2.-d0.-r0.f0.-r1.d0.-f1.-r2.-d1.-f2.d2.r0.-f2.-r2.-f2.-r2"
ihes_cube_model/logs/solve_bucket_len23_31649_28_1.tsv	253	bucket_table	"puzzle_id	variant	known_length	found_length	delta	solution_path	known_path"	"109	original	23	23	0	r2.f1.-r1.-f0.d2.f0.d0.-r0.-f0.-r1.r0.f1.-d0.f1.-d0.-d1.r0.-r1.d2.r1.d0.r2.-d2	-d0.-d0.f0.r1.d2.r2.-f1.r1.-f2.r1.d2.r2.-d0.-r2.r1.-d1.f2.d1.f0.-r1.-f0.r0.f0"
ihes_cube_model/logs/solve_bucket_original_p107_31648.tsv	5987	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"107	17	18	23	23	0	0	f2.d1.r0.-f1.f2.-r2.f2.-d0.f0.-d2.d1.f0.-d2.-r2.d1.-f0.-r0.f0.d2.d2.d0.-r1.-f2"
ihes_cube_model/logs/solve_bucket_original_p109_31649.tsv	7749	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"109	17	18	23	23	0	0	r2.f1.-r1.-f0.d2.f0.d0.-r0.-f0.-r1.r0.f1.-d0.f1.-d0.-d1.r0.-r1.d2.r1.d0.r2.-d2"
ihes_cube_model/logs/solve_bucket_original_p27_31619.tsv	0	unknown		
ihes_cube_model/logs/solve_bucket_original_p27_31621.tsv	10988	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"27	17	18	23	23	0	0	r0.-f0.d0.-d2.r0.d1.r1.-f2.-r0.-f0.d2.f0.r2.-d1.-r0.d0.r0.d2.f1.f1.d1.r1.d2"
ihes_cube_model/logs/solve_bucket_original_p31_31622.tsv	40610	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"31	17	18	23	23	0	0	-r0.-f0.-f0.-d0.-f1.-r1.-f0.-d0.d1.-f0.f2.d2.-r2.-r2.-r0.-f2.-r0.d0.-f2.-r0.-d0.f2.d1"
ihes_cube_model/logs/solve_bucket_original_p33_31623.tsv	12868	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"33	17	18	23	23	0	0	-r1.-f1.-d1.-f0.d1.f2.-r2.-d0.-r2.d1.f0.f2.d2.r2.-d2.r2.r2.d2.-r2.d2.d1.-f2.r0"
ihes_cube_model/logs/solve_bucket_original_p37_31624.tsv	2676	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"37	17	18	23	23	0	0	-f1.-f1.d2.-r2.f1.-f0.d0.r2.-d0.-f1.r0.f1.-f0.d0.f1.-r0.-f1.d1.-r2.d2.-r0.f0.r0"
ihes_cube_model/logs/solve_bucket_original_p41_31625.tsv	16497	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"41	17	18	23	23	0	0	f2.-r0.d2.f2.-f1.-r0.d0.-f0.r2.-f0.r0.r0.f1.r1.d2.f0.-r1.-r1.-f0.-d2.f2.-r2.d0"
ihes_cube_model/logs/solve_bucket_original_p43_31626.tsv	8710	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"43	17	18	23	23	0	0	f0.-d2.-r1.d0.-r0.d0.-r0.f2.-d1.-f2.-r0.f1.r0.d0.r2.f0.-d1.-d2.r1.-f2.-r2.d2.r1"
ihes_cube_model/logs/solve_bucket_original_p45_31627.tsv	20747	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"45	17	18	23	23	0	0	f0.-d0.-f0.r0.d1.-r1.d1.f0.-r1.-f0.-d2.d0.f1.d2.-f1.d0.-r2.r1.-r2.f0.r0.-f0.-r2"
ihes_cube_model/logs/solve_bucket_original_p47_31628.tsv	9943	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"47	17	18	23	23	0	0	-d1.-r2.-d0.r1.d2.-r2.-f1.-d2.d0.r0.-d0.r2.-f2.-f1.-d1.-d1.-r1.-d2.r0.f0.-r2.f2.-r1"
ihes_cube_model/logs/solve_bucket_original_p49_31629.tsv	375	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"49	15	16	21	23	-2	5	f0.-d1.-r0.-f1.-d0.r0.-d2.d0.-f0.r2.-r1.-f2.-d0.d1.-r0.r2.f2.-d1.r1.f0.-r1"
ihes_cube_model/logs/solve_bucket_original_p51_31630.tsv	4257	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"51	17	18	23	23	0	1	-r1.f1.r0.f0.-r0.d1.d0.-f2.r0.d2.f2.r2.d1.-r2.-f1.f2.-r2.f1.d2.r2.d2.d2.r2"
ihes_cube_model/logs/solve_bucket_original_p53_31631.tsv	29398	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"53	17	18	23	23	0	0	-d0.-r2.-f1.-r1.-d1.-f1.d2.r0.r0.-d2.-r1.f2.d0.-r2.d0.-d2.-f1.d1.-r2.-f2.-f0.-r1.d1"
ihes_cube_model/logs/solve_bucket_original_p57_31632.tsv	13823	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"57	17	18	23	23	0	0	r0.-d0.-f1.-r2.-f0.-r0.-f1.-d1.-r1.-f1.-r2.-f0.d2.d0.-f2.r0.-f0.f2.d1.r2.r1.-f2.f1"
ihes_cube_model/logs/solve_bucket_original_p59_31633.tsv	6333	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"59	17	18	23	23	0	0	-f1.-d1.-r0.d0.f1.-d1.f0.-d0.-r0.f0.d2.-f2.-r1.d2.-f0.-d2.-r1.-r0.-f1.r2.f1.r0.f1"
ihes_cube_model/logs/solve_bucket_original_p61_31634.tsv	5186	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"61	17	18	23	23	0	0	f1.r2.-d2.-r1.-d2.-r0.-f1.-r1.-d2.-d2.-f2.-r1.f1.-d1.-d1.d2.-r2.-d0.r1.-d2.f1.r2.d0"
ihes_cube_model/logs/solve_bucket_original_p63_31635.tsv	2391	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"63	17	18	23	23	0	3	-r2.-f2.-r0.-d0.-r2.-f0.d2.r1.f1.r2.f0.-r1.f2.r1.-d1.-r1.f2.-d1.f1.r1.-f2.-d0.r2"
ihes_cube_model/logs/solve_bucket_original_p65_31636.tsv	22432	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"65	17	18	23	23	0	0	-f2.f1.-d1.f1.d0.f1.-r2.-d2.-d2.-r0.d0.f2.d0.-r1.f0.f1.-r2.-d2.r0.d2.-r0.f2.d0"
ihes_cube_model/logs/solve_bucket_original_p67_31637.tsv	3881	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"67	17	18	23	23	0	0	-d0.f2.r0.-f1.-d1.-r1.-f2.-r2.d1.r2.-d2.-r1.r2.f0.d0.f2.-d0.f0.-f1.-d0.f2.-r0.d0"
ihes_cube_model/logs/solve_bucket_original_p69_31638.tsv	6916	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"69	17	18	23	23	0	0	-r1.-d0.-f2.d2.f2.-r1.-d2.f1.-f2.-r2.d2.-r0.-d0.-f2.-d0.f2.f0.-r1.f2.-d2.-d1.-r2.-f1"
ihes_cube_model/logs/solve_bucket_original_p71_31639.tsv	5613	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"71	17	18	23	23	0	0	f0.d0.-f2.-r0.d1.-f2.d0.-r2.-f0.d0.r2.d1.r2.-f1.-r1.d1.-r2.f1.-r1.d1.d0.f2.r1"
ihes_cube_model/logs/solve_bucket_original_p73_31640.tsv	8673	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"73	17	18	23	23	0	0	-f2.-d0.d2.-r1.-d1.-f2.d2.-f0.d1.-d0.-f2.-r2.-f0.-f0.d0.f1.r2.-r1.-f2.-r2.d0.r1.-f0"
ihes_cube_model/logs/solve_bucket_original_p77_31641.tsv	6337	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"77	17	18	23	23	0	0	-d1.-r0.-d2.r2.-f2.r2.d2.r0.-f2.d1.f0.-r2.d2.-r1.-d2.r0.-f2.r1.r1.d2.r1.-d1.r2"
ihes_cube_model/logs/solve_bucket_original_p79_31642.tsv	41326	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"79	17	18	23	23	0	0	-f2.r2.r2.-d1.r2.d2.f2.-d2.-f2.f1.-d1.-f2.-r2.f0.-d1.-d2.r0.f1.r0.f1.d2.f2.d0"
ihes_cube_model/logs/solve_bucket_original_p83_31643.tsv	10381	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"83	17	18	23	23	0	0	-f2.-d2.r1.-d2.d1.-r0.-f0.-d2.f0.-f1.d0.r0.-d1.-r2.-d2.f2.r1.-r2.f2.f2.-f0.r1.-f2"
ihes_cube_model/logs/solve_bucket_original_p85_31644.tsv	4841	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"85	17	18	23	23	0	0	d2.-f1.-d2.-r1.r2.-d2.f2.d2.-f0.-f0.f1.-d1.-r0.f1.-d1.d2.f0.r0.r0.-f1.d1.f0.-d1"
ihes_cube_model/logs/solve_bucket_original_p89_31645.tsv	12521	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"89	17	18	23	23	0	0	-d0.f0.-d2.-f2.d0.r1.d1.-r1.d1.f1.-r1.-f0.-d2.-d2.-f1.-d0.r0.r1.-f2.-r2.-d0.r0.r0"
ihes_cube_model/logs/solve_bucket_original_p91_31646.tsv	18311	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"91	17	18	23	23	0	0	f2.r1.d0.-r0.d0.-d2.f2.-d0.-r2.f2.-d1.-f2.-d1.f1.-d0.d1.-f2.-r0.f2.r1.-f2.f1.f0"
ihes_cube_model/logs/solve_bucket_original_p93_31647.tsv	26115	solution_table	"puzzle_id	depth_index	found_depth	total_depth	known_length	delta	owner_rank	solution_path"	"93	17	18	23	23	0	0	-d0.-d0.-r2.f1.r2.d2.-f2.r2.d0.-r1.-r1.d1.-r2.-d2.-f0.r0.-f0.-r1.-d0.-r2.-f1.d0.f1"
ihes_cube_model/logs/solve_bucket_plan_31617_0_1.tsv	138	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"27	0	-d0.-f1.r2.r2.d1.r0.-d1.-r2.-r2.r0.f1.r1.-d0.f0.-d0.f1.-r1.-f0.r2.-f0.-f0.d0.-r0	23"
ihes_cube_model/logs/solve_bucket_plan_31619_0_1.tsv	138	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"27	0	-d0.-f1.r2.r2.d1.r0.-d1.-r2.-r2.r0.f1.r1.-d0.f0.-d0.f1.-r1.-f0.r2.-f0.-f0.d0.-r0	23"
ihes_cube_model/logs/solve_bucket_plan_31621_0_1.tsv	138	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"27	0	23	-d0.-f1.r2.r2.d1.r0.-d1.-r2.-r2.r0.f1.r1.-d0.f0.-d0.f1.-r1.-f0.r2.-f0.-f0.d0.-r0"
ihes_cube_model/logs/solve_bucket_plan_31622_1_1.tsv	138	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"31	0	23	-d0.-d2.-r1.-d2.r2.r1.-d0.-r1.f1.f2.d1.r0.-r1.d0.r2.-f0.r2.-f0.r0.-d0.-f1.r2.-f1"
ihes_cube_model/logs/solve_bucket_plan_31623_2_1.tsv	140	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"33	0	23	-d0.f2.-r0.-d2.-f0.-r2.-d0.-r2.-d1.-r0.-d0.-r1.-r0.d1.-r1.d2.f1.d1.f1.r0.-d1.r2.f2"
ihes_cube_model/logs/solve_bucket_plan_31624_3_1.tsv	133	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"37	0	23	-f0.d2.-r0.d1.f2.r2.-f2.-r1.d0.d2.r1.d0.-r2.f0.d2.-r2.d0.r1.f0.r2.-f2.d0.f0"
ihes_cube_model/logs/solve_bucket_plan_31625_4_1.tsv	138	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"41	0	23	-d0.f2.d2.-f2.-d2.-f2.d1.d1.-r2.-r1.d2.-d0.-r0.-d0.f1.r2.-d1.-r0.-f0.r1.d0.f0.d1"
ihes_cube_model/logs/solve_bucket_plan_31626_5_1.tsv	137	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"43	0	23	-d0.d1.r1.-d1.d2.-f2.d1.-f1.-r1.d0.-f0.f1.r0.f0.-r1.-f1.d2.f2.-d2.f2.-d2.d1.-f2"
ihes_cube_model/logs/solve_bucket_plan_31627_6_1.tsv	138	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"45	0	23	-d0.d1.-d2.-f2.r0.d0.-r1.d2.-r0.-f0.-r0.-d0.f2.-f0.d2.r0.d1.-f2.d2.f0.-d0.f0.-f2"
ihes_cube_model/logs/solve_bucket_plan_31628_7_1.tsv	138	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"47	0	23	-d0.r2.-f1.d0.f1.-r0.d1.d2.f0.-r2.-d2.d0.f0.-r1.d2.r1.-d0.-f1.-r2.f2.-f1.-d2.-r1"
ihes_cube_model/logs/solve_bucket_plan_31629_8_1.tsv	144	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"49	0	23	-d0.-d1.r2.-d2.-r1.-d0.-f1.-f0.-r2.-f1.-d0.-f2.d1.f1.-r0.-r0.-d1.-f2.-d0.r0.f0.-d1.-f1"
ihes_cube_model/logs/solve_bucket_plan_31630_9_1.tsv	137	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"51	0	23	-f1.r2.-f1.d1.-f0.d0.f2.-d1.r0.d1.f1.-d0.d1.f1.-r0.d2.-f0.-d2.-f2.-d1.-f2.d1.d2"
ihes_cube_model/logs/solve_bucket_plan_31631_10_1.tsv	138	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"53	0	23	-d0.f0.r1.-d1.-d2.-r2.d0.-r0.r2.d0.r0.-r1.d0.-f1.d0.-f0.r1.r1.-d0.-f1.r2.-d1.-r1"
ihes_cube_model/logs/solve_bucket_plan_31632_11_1.tsv	138	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"57	0	23	-d0.-f1.r1.d0.-f1.-r0.f1.r0.-f1.r0.d1.-f1.d2.f0.-d0.-r0.-f2.r0.-d2.d0.f1.-r0.-f2"
ihes_cube_model/logs/solve_bucket_plan_31633_12_1.tsv	137	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"59	0	23	-f0.-f1.-r2.-d0.-r1.f2.d2.-f2.d2.r1.-d1.d2.f0.d0.f0.-r0.-r0.f2.-r2.d0.f0.-r1.r2"
ihes_cube_model/logs/solve_bucket_plan_31634_13_1.tsv	139	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"61	0	23	-d0.-f0.r1.f0.-d0.r1.-f2.-r0.f1.r2.d0.-d2.r0.d2.f1.-r0.-f2.d0.-r1.-d2.-d2.-r1.-f2"
ihes_cube_model/logs/solve_bucket_plan_31635_14_1.tsv	136	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"63	0	23	-d1.-r2.d1.-d0.f2.-d0.r1.-d0.-r2.-d2.f2.f0.d0.r0.f0.d2.f2.-d0.r2.-d0.r2.f1.-r1"
ihes_cube_model/logs/solve_bucket_plan_31636_15_1.tsv	135	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"65	0	23	-f0.d0.-r1.d0.-r0.r1.f2.d2.r1.r0.d2.-r0.r1.d2.d2.r1.-f2.-d2.r2.-d1.-d2.-f2.r1"
ihes_cube_model/logs/solve_bucket_plan_31637_16_1.tsv	136	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"67	0	23	-d1.-d0.-f0.-d0.d1.f2.f2.d1.f1.d2.f2.d0.-f0.d1.-d2.f2.d0.r2.-f1.-d1.f2.-d1.-f0"
ihes_cube_model/logs/solve_bucket_plan_31638_17_1.tsv	133	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"69	0	23	-d0.r2.f2.-r2.f0.r0.f0.-d1.-d0.f0.f0.f2.-d2.f2.-d0.r1.d1.r2.f2.-r2.f0.d1.f2"
ihes_cube_model/logs/solve_bucket_plan_31639_18_1.tsv	139	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"71	0	23	-d1.r2.-d0.-r2.f0.d1.r0.d0.-f2.d1.-r0.-f1.d0.-f2.r0.-f1.d2.-r1.-d0.-f1.-d2.r0.-d0"
ihes_cube_model/logs/solve_bucket_plan_31640_19_1.tsv	138	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"73	0	23	-d0.-d0.f0.-r0.-d1.f2.r0.-f2.-r1.f0.-d2.r1.f0.f0.-d1.-d1.r2.-r1.f0.-r0.-f2.r0.r2"
ihes_cube_model/logs/solve_bucket_plan_31641_20_1.tsv	140	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"77	0	23	-r0.d1.f0.-d0.r2.-d1.r1.d1.-d0.-f1.-r1.f0.-r1.-f0.d2.-r0.d0.-r0.-f2.-r2.-f0.-r2.f0"
ihes_cube_model/logs/solve_bucket_plan_31642_21_1.tsv	142	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"79	0	23	-d0.-f0.-f1.-d0.-r2.d0.d2.f2.-r2.-d1.-r2.-d1.f2.-d0.d1.-f2.d2.-f2.-d2.-r2.-f1.d2.-d1"
ihes_cube_model/logs/solve_bucket_plan_31643_22_1.tsv	138	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"83	0	23	-d2.-r1.-d0.f2.r1.-r0.-d1.r2.f0.-r2.d1.-f0.d0.-f0.-d2.r0.-d1.-r0.f0.d0.-f1.d1.r1"
ihes_cube_model/logs/solve_bucket_plan_31644_23_1.tsv	137	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"85	0	23	-r0.-f2.-r0.d2.-f1.-r0.d2.r0.d1.r1.f1.r0.d0.-r2.-d2.-f0.d2.-f2.d1.r1.d0.-r1.-f2"
ihes_cube_model/logs/solve_bucket_plan_31645_24_1.tsv	138	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"89	0	23	-d0.-r1.-r2.-d0.-r1.d2.f0.r2.-f2.d2.d2.-f2.-d0.-r1.f0.d1.r2.-f1.-r2.d2.f1.d0.-r2"
ihes_cube_model/logs/solve_bucket_plan_31646_25_1.tsv	141	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"91	0	23	-d1.-f1.-d1.-f0.-d2.r2.d1.-f0.f1.-r1.-d1.-r2.-r2.-f2.-r0.f2.f2.-r2.f0.d1.r1.-d0.-d2"
ihes_cube_model/logs/solve_bucket_plan_31647_26_1.tsv	138	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"93	0	23	-d0.-f0.d0.f0.r0.d2.d0.-f0.-d2.-r1.-f0.-r1.d1.r2.-d0.r2.d0.f2.-r2.f2.-d2.-f0.-r0"
ihes_cube_model/logs/solve_bucket_plan_31648_27_1.tsv	144	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"107	0	23	-d0.-f0.r2.d0.-r0.-r0.-d0.-r2.-d0.-r0.f0.-r1.d0.-f1.-r2.-d1.-f2.d2.r0.-f2.-r2.-f2.-r2"
ihes_cube_model/logs/solve_bucket_plan_31649_28_1.tsv	136	bucket_plan	"puzzle_id	solution_index	known_length	known_path"	"109	0	23	-d0.-d0.f0.r1.d2.r2.-f1.r1.-f2.r1.d2.r2.-d0.-r2.r1.-d1.f2.d1.f0.-r1.-f0.r0.f0"
